code_module,code_presentation,id_student,id_site,date,sum_click
BBB,2014B,10,64,14,7
BBB,2014B,10,74,213,3
BBB,2014B,10,80,65,5
BBB,2014B,10,65,134,8
BBB,2014B,10,76,15,1
BBB,2014B,10,68,221,7
BBB,2014B,10,73,220,8
BBB,2014B,10,65,44,7
BBB,2014B,10,71,153,9
BBB,2014B,10,65,201,6
BBB,2014B,10,77,195,1
BBB,2014B,10,80,130,8
BBB,2014B,10,69,109,6
AAA,2013J,10,12,122,9
AAA,2013J,10,19,203,8
AAA,2013J,10,20,10,1
AAA,2013J,10,3,98,3
AAA,2013J,10,19,225,2
AAA,2013J,10,13,45,9
AAA,2013J,10,13,221,9
AAA,2013J,10,11,184,1
AAA,2013J,10,2,64,6
AAA,2013J,10,15,233,9
AAA,2013J,10,5,145,3
AAA,2013J,10,11,183,9
AAA,2013J,10,4,33,2
AAA,2013J,10,16,61,5
AAA,2013J,10,15,238,1
AAA,2013J,10,12,188,9
AAA,2013J,10,9,112,1
AAA,2013J,10,20,150,5
AAA,2013J,10,14,50,8
AAA,2013J,10,10,200,9
AAA,2013J,10,11,185,4
AAA,2013J,10,9,142,9
AAA,2013J,10,9,200,6
AAA,2013J,10,17,38,3
AAA,2013J,10,11,165,7
AAA,2013J,10,3,220,4
AAA,2013J,10,14,125,3
AAA,2013J,10,11,45,9
AAA,2013J,10,14,231,3
AAA,2013J,10,1,18,8
AAA,2013J,10,14,157,8
AAA,2013J,10,8,235,1
AAA,2013J,10,16,3,6
AAA,2013J,10,4,235,1
AAA,2013J,10,2,173,7
AAA,2013J,10,19,213,7
AAA,2013J,10,7,32,5
AAA,2013J,10,10,17,9
AAA,2013J,10,8,146,7
AAA,2013J,10,1,22,1
AAA,2013J,10,1,157,1
AAA,2013J,10,18,136,7
AAA,2013J,10,11,165,6
AAA,2013J,10,6,164,9
AAA,2013J,10,5,176,4
AAA,2013J,10,14,174,3
AAA,2013J,10,7,223,7
AAA,2013J,10,20,133,5
AAA,2013J,10,14,226,3
AAA,2013J,10,11,152,3
AAA,2013J,10,10,220,6
AAA,2013J,10,20,66,2
AAA,2013J,10,19,45,6
AAA,2013J,10,6,193,5
AAA,2013J,10,9,18,9
AAA,2013J,10,15,93,1
AAA,2013J,10,11,56,2
AAA,2013J,10,17,62,5
AAA,2013J,10,19,136,6
AAA,2013J,10,18,142,4
AAA,2013J,10,9,168,3
AAA,2013J,10,15,107,3
AAA,2013J,10,8,211,4
AAA,2013J,10,8,11,7
AAA,2013J,10,10,6,6
AAA,2013J,10,3,87,9
AAA,2013J,10,13,100,8
AAA,2013J,10,10,58,4
AAA,2013J,10,18,11,6
AAA,2013J,10,4,22,7
AAA,2013J,10,12,115,5
AAA,2013J,10,9,7,3
AAA,2013J,10,14,57,2
AAA,2013J,10,1,139,6
AAA,2013J,10,11,2,7
AAA,2013J,10,7,154,8
AAA,2013J,10,4,92,8
AAA,2013J,10,18,199,1
AAA,2013J,10,4,56,3
AAA,2013J,10,8,136,4
AAA,2013J,10,8,158,1
AAA,2013J,10,15,60,6
AAA,2013J,10,9,111,2
AAA,2013J,10,3,28,9
AAA,2013J,10,7,187,8
AAA,2013J,10,11,141,2
AAA,2013J,10,9,124,5
BBB,2013J,11,43,24,7
BBB,2013J,11,51,184,1
BBB,2013J,11,43,158,4
BBB,2013J,11,57,49,3
BBB,2013J,11,48,190,1
BBB,2013J,11,53,216,9
BBB,2013J,11,57,234,6
BBB,2013J,11,49,93,7
BBB,2013J,11,57,120,8
BBB,2013J,11,59,154,2
BBB,2013J,11,46,200,8
BBB,2013J,11,45,230,5
BBB,2013J,11,49,146,5
BBB,2013J,11,56,98,6
BBB,2013J,11,44,151,6
BBB,2013J,11,49,126,1
BBB,2013J,11,42,40,5
BBB,2013J,11,53,65,4
BBB,2013J,11,59,60,2
BBB,2013J,11,45,195,2
BBB,2013J,11,50,80,1
BBB,2013J,11,49,73,1
BBB,2013J,11,41,190,3
BBB,2013J,11,57,224,9
BBB,2013J,11,59,165,5
BBB,2013J,11,43,164,6
BBB,2013J,11,58,9,4
BBB,2013J,11,42,130,5
BBB,2013J,11,53,72,8
BBB,2013J,11,47,212,1
BBB,2013J,11,48,133,8
BBB,2013J,11,56,208,6
BBB,2013J,11,47,50,2
BBB,2013J,11,56,45,4
BBB,2013J,11,59,238,3
BBB,2013J,11,58,113,1
BBB,2013J,11,43,68,3
BBB,2013J,11,60,155,1
BBB,2013J,11,55,8,6
BBB,2013J,11,52,11,7
BBB,2013J,11,52,236,9
BBB,2013J,11,43,46,6
BBB,2013J,11,59,174,3
BBB,2013J,11,54,116,9
BBB,2013J,11,48,212,7
BBB,2013J,11,42,212,9
BBB,2013J,11,46,219,2
BBB,2013J,11,59,16,2
BBB,2013J,11,54,221,9
BBB,2013J,11,51,199,6
BBB,2013J,11,60,146,4
BBB,2013J,11,46,113,4
BBB,2013J,11,55,218,4
BBB,2013J,11,53,139,8
BBB,2013J,11,56,23,8
BBB,2013J,11,52,26,2
BBB,2013J,11,50,28,7
BBB,2013J,11,48,69,2
BBB,2013J,11,52,104,9
BBB,2013J,11,41,93,4
BBB,2013J,11,46,78,8
BBB,2013J,11,55,117,1
BBB,2013J,11,45,89,7
BBB,2013J,11,44,191,3
BBB,2013J,11,47,176,2
BBB,2013J,11,58,136,5
BBB,2013J,11,41,142,2
BBB,2013J,11,59,27,8
BBB,2013J,11,44,105,8
BBB,2013J,11,59,140,7
BBB,2013J,11,51,76,4
BBB,2013J,11,49,34,1
BBB,2013J,11,44,166,3
BBB,2013J,11,41,110,1
BBB,2013J,11,56,79,6
BBB,2013J,11,60,1,1
BBB,2013J,11,41,190,4
BBB,2013J,11,43,46,3
BBB,2013J,11,57,93,3
BBB,2013J,11,58,236,7
BBB,2013J,11,55,98,5
BBB,2013J,11,41,165,8
BBB,2013J,11,56,113,2
BBB,2013J,11,52,39,7
BBB,2013J,11,57,22,5
BBB,2013J,11,44,186,1
BBB,2013J,11,43,106,7
BBB,2013J,11,53,78,6
BBB,2013J,11,50,44,5
BBB,2013J,11,48,176,7
BBB,2013J,11,53,162,1
BBB,2013J,11,45,44,1
BBB,2013J,11,59,80,4
BBB,2013J,11,48,215,4
BBB,2013J,11,53,167,3
BBB,2013J,11,49,31,7
BBB,2013J,11,44,118,3
BBB,2013J,11,60,108,2
BBB,2013J,11,51,153,1
BBB,2013J,11,47,44,4
BBB,2013J,11,49,32,7
BBB,2013J,11,54,7,2
BBB,2013J,11,55,230,6
BBB,2013J,11,49,224,1
BBB,2013J,11,44,10,8
BBB,2013J,11,48,96,2
BBB,2013J,11,47,228,7
BBB,2013J,11,44,137,3
BBB,2013J,11,45,129,2
BBB,2013J,11,51,215,1
BBB,2013J,11,49,54,6
BBB,2013J,11,60,86,7
BBB,2013J,11,55,47,2
BBB,2013J,11,42,39,6
BBB,2013J,11,54,172,1
BBB,2013J,11,51,224,5
BBB,2013J,11,50,32,5
BBB,2013J,11,55,136,3
BBB,2013J,11,41,41,6
BBB,2013J,11,41,125,9
BBB,2013J,11,56,171,8
BBB,2013J,11,52,194,6
BBB,2013J,11,47,87,2
CCC,2013J,11,98,191,3
CCC,2013J,11,90,106,7
CCC,2013J,11,82,25,1
CCC,2013J,11,96,54,1
CCC,2013J,11,91,30,2
CCC,2013J,11,96,146,1
CCC,2013J,11,92,80,5
CCC,2013J,11,95,67,7
CCC,2013J,11,91,150,1
CCC,2013J,11,91,145,3
CCC,2013J,11,97,231,5
CCC,2013J,11,82,152,9
CCC,2013J,11,96,51,4
CCC,2013J,11,82,45,2
CCC,2013J,11,95,178,1
CCC,2013J,11,88,219,3
CCC,2013J,11,100,11,5
CCC,2013J,11,82,178,5
CCC,2013J,11,95,216,2
CCC,2013J,11,86,217,7
CCC,2013J,11,89,38,3
CCC,2013J,11,100,112,2
CCC,2013J,11,95,221,6
CCC,2013J,11,97,231,5
CCC,2013J,11,95,211,8
CCC,2013J,11,91,35,8
CCC,2013J,11,93,166,6
CCC,2013J,11,94,86,7
CCC,2013J,11,90,196,3
CCC,2013J,11,89,8,3
CCC,2013J,11,91,212,2
CCC,2013J,11,97,78,4
CCC,2013J,11,86,39,7
CCC,2013J,11,89,209,2
CCC,2013J,11,91,219,5
CCC,2013J,11,85,234,3
CCC,2013J,11,86,158,8
CCC,2013J,11,97,43,8
CCC,2013J,11,82,133,1
CCC,2013J,11,88,116,7
CCC,2013J,11,96,219,8
CCC,2013J,11,99,151,4
CCC,2013J,11,82,237,3
CCC,2013J,11,84,82,2
CCC,2013J,11,94,197,8
CCC,2013J,11,88,20,9
CCC,2013J,11,97,204,6
CCC,2013J,11,93,144,2
AAA,2013J,12,2,219,2
AAA,2013J,12,13,172,6
AAA,2013J,12,17,165,9
AAA,2013J,12,7,197,1
AAA,2013J,12,17,123,9
AAA,2013J,12,5,66,8
AAA,2013J,12,11,125,2
AAA,2013J,12,10,84,8
AAA,2013J,12,16,95,7
AAA,2013J,12,7,93,9
AAA,2013J,12,9,86,5
AAA,2013J,12,18,201,8
AAA,2013J,12,8,24,4
AAA,2013J,12,18,24,6
AAA,2013J,12,13,8,7
AAA,2013J,12,11,55,2
AAA,2013J,12,6,178,9
AAA,2013J,12,3,136,4
AAA,2013J,12,20,201,8
AAA,2013J,12,4,86,9
AAA,2013J,12,3,100,7
AAA,2013J,12,13,100,7
AAA,2013J,12,6,34,3
AAA,2013J,12,18,33,7
AAA,2013J,12,19,222,9
AAA,2013J,12,12,212,1
AAA,2013J,12,19,32,8
AAA,2013J,12,17,166,1
AAA,2013J,12,16,207,8
AAA,2013J,12,16,158,2
AAA,2013J,12,15,26,1
AAA,2013J,12,12,191,6
AAA,2013J,12,12,7,3
AAA,2013J,12,16,156,7
AAA,2013J,12,19,29,4
AAA,2013J,12,12,222,3
AAA,2013J,12,20,227,7
AAA,2013J,12,14,193,5
AAA,2013J,12,8,160,7
AAA,2013J,12,11,228,7
AAA,2013J,12,8,118,2
AAA,2013J,12,3,186,1
AAA,2013J,12,12,100,4
AAA,2013J,12,18,124,4
AAA,2013J,12,5,166,6
AAA,2013J,12,1,187,7
AAA,2013J,12,9,132,5
AAA,2013J,12,5,4,6
AAA,2013J,12,14,170,3
AAA,2013J,12,14,234,4
AAA,2013J,12,9,111,5
AAA,2013J,12,12,178,5
AAA,2013J,12,17,226,3
AAA,2013J,12,15,114,9
AAA,2013J,12,16,5,5
AAA,2013J,12,13,66,6
AAA,2013J,12,14,111,9
AAA,2013J,12,3,157,3
AAA,2013J,12,7,37,1
AAA,2013J,12,15,79,7
AAA,2013J,12,7,164,9
AAA,2013J,12,13,57,5
CCC,2014B,13,107,158,1
CCC,2014B,13,116,98,3
CCC,2014B,13,102,150,2
CCC,2014B,13,117,30,7
CCC,2014B,13,111,15,2
CCC,2014B,13,119,125,6
CCC,2014B,13,104,169,9
CCC,2014B,13,105,151,7
CCC,2014B,13,117,64,9
CCC,2014B,13,104,221,1
CCC,2014B,13,120,38,3
CCC,2014B,13,105,36,8
CCC,2014B,13,120,73,6
CCC,2014B,13,110,53,1
CCC,2014B,13,117,27,1
CCC,2014B,13,114,112,3
CCC,2014B,13,104,171,8
CCC,2014B,13,104,174,4
CCC,2014B,13,120,182,1
CCC,2013J,14,94,70,6
CCC,2013J,14,98,124,9
CCC,2013J,14,83,183,4
CCC,2013J,14,92,149,9
CCC,2013J,14,87,12,6
CCC,2013J,14,81,47,4
CCC,2013J,14,92,200,5
CCC,2013J,14,89,167,7
CCC,2013J,14,91,180,1
CCC,2013J,14,92,171,1
CCC,2013J,14,96,80,5
CCC,2013J,14,86,19,3
CCC,2013J,14,94,124,5
CCC,2013J,14,83,202,6
CCC,2013J,14,98,231,9
CCC,2013J,14,81,161,9
CCC,2013J,14,87,93,2
CCC,2013J,14,95,10,7
CCC,2013J,14,82,56,5
CCC,2013J,14,93,104,3
CCC,2013J,14,89,236,1
CCC,2013J,14,82,62,3
CCC,2013J,14,83,181,8
CCC,2013J,14,91,123,9
CCC,2013J,14,94,211,4
CCC,2013J,14,82,173,1
CCC,2013J,14,94,108,1
CCC,2013J,14,92,86,1
CCC,2013J,14,89,234,9
CCC,2013J,14,82,156,9
CCC,2013J,14,96,31,4
CCC,2013J,14,89,154,3
CCC,2013J,14,88,19,7
CCC,2013J,14,83,211,7
CCC,2013J,14,85,126,5
CCC,2013J,14,92,93,5
CCC,2013J,14,84,148,9
CCC,2013J,14,94,185,3
CCC,2013J,14,87,112,9
CCC,2013J,14,82,175,7
CCC,2013J,14,98,147,8
CCC,2013J,14,88,66,9
CCC,2013J,14,84,19,7
CCC,2013J,14,85,131,7
CCC,2013J,14,84,63,5
CCC,2013J,14,85,202,6
CCC,2013J,14,82,81,7
CCC,2013J,14,93,87,2
CCC,2013J,14,83,144,3
CCC,2013J,14,81,172,7
CCC,2013J,14,81,97,2
CCC,2013J,14,91,209,8
CCC,2013J,14,81,85,2
CCC,2013J,14,85,139,3
CCC,2013J,14,91,83,3
CCC,2013J,14,100,132,4
CCC,2013J,14,99,152,8
CCC,2013J,14,96,133,2
CCC,2013J,14,88,239,2
CCC,2013J,14,88,183,2
BBB,2014B,14,79,60,8
BBB,2014B,14,74,120,8
BBB,2014B,14,62,79,7
BBB,2014B,14,61,228,5
BBB,2014B,14,71,127,7
BBB,2014B,14,61,103,1
BBB,2014B,14,61,129,3
BBB,2014B,14,61,18,9
BBB,2014B,14,68,56,9
BBB,2014B,14,62,100,4
BBB,2014B,14,61,57,8
BBB,2014B,14,77,217,2
BBB,2014B,14,68,202,5
BBB,2014B,14,66,161,2
BBB,2014B,14,75,54,6
BBB,2014B,14,69,115,2
BBB,2014B,14,74,86,5
BBB,2014B,14,70,112,1
BBB,2014B,14,67,84,5
BBB,2014B,14,66,73,2
BBB,2014B,14,70,104,6
BBB,2014B,14,62,210,9
BBB,2014B,14,66,40,7
BBB,2014B,14,78,12,6
BBB,2014B,14,70,160,8
BBB,2014B,14,79,236,3
BBB,2014B,14,62,63,4
BBB,2014B,14,61,25,7
BBB,2014B,14,72,205,4
BBB,2014B,14,64,87,6
BBB,2014B,14,78,210,6
BBB,2014B,14,67,204,3
BBB,2014B,14,61,80,1
BBB,2014B,14,63,221,5
BBB,2014B,14,73,207,8
BBB,2014B,14,78,74,7
BBB,2014B,14,64,52,5
BBB,2014B,14,79,173,1
BBB,2014B,14,62,204,1
BBB,2014B,14,80,112,2
BBB,2014B,14,69,61,2
BBB,2014B,14,66,155,3
BBB,2014B,14,67,30,7
BBB,2014B,14,68,72,9
BBB,2014B,14,66,132,9
BBB,2014B,14,61,141,2
BBB,2014B,14,70,134,4
BBB,2014B,14,79,58,9
BBB,2014B,14,75,82,9
BBB,2014B,14,69,69,8
BBB,2014B,15,77,4,5
BBB,2014B,15,64,32,2
BBB,2014B,15,72,189,7
BBB,2014B,15,70,200,2
BBB,2014B,15,65,55,2
BBB,2014B,15,66,106,5
BBB,2014B,15,70,189,7
BBB,2014B,15,66,64,7
BBB,2014B,15,77,8,5
BBB,2014B,15,73,16,8
BBB,2014B,15,71,121,8
BBB,2014B,15,65,237,5
BBB,2014B,15,71,155,6
BBB,2014B,15,64,89,5
BBB,2014B,15,66,60,9
BBB,2014B,15,75,2,3
BBB,2014B,15,66,202,3
BBB,2014B,15,79,5,3
BBB,2014B,15,65,130,9
BBB,2014B,15,75,104,1
BBB,2014B,15,67,82,2
BBB,2014B,15,80,143,1
BBB,2014B,15,66,44,6
BBB,2014B,15,65,106,4
BBB,2014B,15,75,230,5
BBB,2014B,15,66,146,8
BBB,2014B,15,63,13,1
BBB,2014B,15,75,84,3
BBB,2014B,15,62,49,9
BBB,2014B,15,70,152,5
BBB,2014B,15,75,147,6
BBB,2014B,15,67,102,1
BBB,2014B,15,79,185,7
BBB,2014B,15,80,211,5
BBB,2014B,15,77,28,7
BBB,2014B,15,76,219,3
BBB,2014B,15,70,141,7
BBB,2014B,15,63,97,7
BBB,2014B,15,71,207,5
BBB,2014B,15,72,120,7
BBB,2014B,15,80,4,7
BBB,2014B,15,62,96,9
BBB,2014B,15,76,168,7
BBB,2014B,15,68,225,4
BBB,2014B,15,70,65,8
BBB,2014B,15,76,104,4
BBB,2014B,15,70,16,6
BBB,2014B,15,69,184,9
BBB,2014B,15,65,9,8
BBB,2014B,15,75,58,8
BBB,2014B,15,70,120,9
BBB,2014B,15,62,140,4
BBB,2014B,15,72,31,7
BBB,2014B,15,67,93,1
BBB,2014B,15,63,188,3
BBB,2014B,15,70,192,4
BBB,2014B,15,61,149,8
BBB,2014B,15,70,57,3
BBB,2014B,15,61,236,8
BBB,2014B,15,68,166,8
BBB,2014B,15,63,76,5
BBB,2014B,15,74,50,7
BBB,2014B,15,76,126,9
BBB,2014B,15,65,97,9
BBB,2014B,15,70,45,6
BBB,2014B,15,70,170,2
BBB,2014B,15,64,130,7
BBB,2014B,15,79,93,2
BBB,2014B,15,65,236,4
BBB,2014B,15,72,124,5
BBB,2014B,15,65,26,8
BBB,2014B,15,72,108,4
BBB,2014B,15,67,53,8
BBB,2014B,15,64,82,2
BBB,2014B,15,77,84,8
BBB,2014B,15,75,223,4
BBB,2014B,15,68,32,9
BBB,2014B,15,63,19,1
BBB,2014B,15,70,74,8
BBB,2014B,15,77,47,8
BBB,2014B,15,72,42,5
BBB,2014B,15,70,197,5
BBB,2014B,15,64,122,6
BBB,2014B,15,79,133,1
BBB,2014B,15,67,21,3
BBB,2014B,15,70,29,8
BBB,2014B,15,67,87,4
BBB,2014B,15,79,54,1
BBB,2014B,15,76,209,8
BBB,2014B,15,64,232,6
BBB,2014B,15,64,164,2
BBB,2014B,15,63,156,1
BBB,2014B,15,73,123,1
BBB,2014B,15,80,70,4
BBB,2014B,15,77,45,9
BBB,2014B,15,72,75,8
BBB,2014B,15,62,87,6
BBB,2014B,15,77,163,7
BBB,2014B,15,69,137,2
BBB,2014B,15,78,73,2
BBB,2014B,15,72,146,2
BBB,2014B,15,68,48,7
BBB,2014B,15,68,59,6
BBB,2014B,15,69,32,7
BBB,2014B,15,75,230,4
BBB,2014B,15,75,25,1
BBB,2013J,16,41,44,2
BBB,2013J,16,54,22,5
BBB,2013J,16,55,26,8
BBB,2013J,16,60,66,6
BBB,2013J,16,45,12,7
BBB,2013J,16,59,66,1
BBB,2013J,16,42,44,3
BBB,2013J,16,45,64,4
BBB,2013J,16,43,36,7
BBB,2013J,16,48,48,6
BBB,2013J,16,45,43,8
BBB,2013J,16,46,68,9
BBB,2013J,16,46,9,3
BBB,2013J,16,53,45,9
BBB,2013J,16,53,42,5
BBB,2013J,16,41,23,8
BBB,2013J,16,41,38,7
BBB,2013J,16,52,29,5
BBB,2013J,16,58,6,8
BBB,2013J,16,48,22,9
AAA,2013J,16,14,127,3
AAA,2013J,16,19,126,1
AAA,2013J,16,4,181,5
AAA,2013J,16,16,120,7
AAA,2013J,16,20,184,5
AAA,2013J,16,3,159,2
AAA,2013J,16,13,192,3
AAA,2013J,16,5,125,3
AAA,2013J,16,12,42,1
AAA,2013J,16,18,27,3
AAA,2013J,16,15,78,3
AAA,2013J,16,9,27,8
AAA,2013J,16,16,129,4
AAA,2013J,16,15,193,1
AAA,2013J,16,8,95,2
AAA,2013J,16,13,74,6
AAA,2013J,16,2,102,6
AAA,2013J,16,14,96,1
AAA,2013J,16,19,133,8
AAA,2013J,16,1,152,6
AAA,2013J,16,10,34,7
AAA,2013J,16,17,215,6
AAA,2013J,16,7,213,7
AAA,2013J,16,19,130,1
AAA,2013J,16,1,178,3
AAA,2013J,16,12,89,6
CCC,2014B,17,110,191,6
CCC,2014B,17,105,81,9
CCC,2014B,17,116,195,1
CCC,2014B,17,109,70,7
CCC,2014B,17,107,184,6
CCC,2014B,17,103,36,2
CCC,2014B,17,119,200,6
CCC,2014B,17,112,217,1
CCC,2014B,17,114,230,6
CCC,2014B,17,114,180,4
CCC,2014B,17,102,69,7
CCC,2014B,17,120,67,2
CCC,2014B,17,112,105,6
CCC,2014B,17,111,188,2
CCC,2014B,17,106,164,8
CCC,2014B,17,108,201,3
CCC,2014B,17,114,114,1
CCC,2014B,17,119,215,4
CCC,2014B,17,105,209,6
CCC,2014B,17,110,22,6
CCC,2014B,17,108,62,2
CCC,2014B,17,105,80,6
CCC,2014B,17,107,124,8
CCC,2014B,17,114,128,9
CCC,2014B,17,101,189,8
CCC,2014B,17,101,128,4
CCC,2014B,17,114,63,1
CCC,2014B,17,106,50,4
CCC,2014B,17,107,29,2
CCC,2014B,17,103,148,4
CCC,2014B,17,118,177,2
CCC,2014B,17,112,28,7
CCC,2014B,17,118,188,7
CCC,2014B,17,114,166,4
CCC,2014B,17,105,118,1
EEE,2014B,17,188,47,4
EEE,2014B,17,198,162,4
EEE,2014B,17,192,214,7
EEE,2014B,17,195,104,6
EEE,2014B,17,188,39,1
EEE,2014B,17,184,163,2
EEE,2014B,17,192,195,5
EEE,2014B,17,189,123,6
EEE,2014B,17,182,81,8
EEE,2014B,17,192,127,9
EEE,2014B,17,183,61,3
EEE,2014B,17,190,231,5
EEE,2014B,17,182,109,3
EEE,2014B,17,197,49,8
EEE,2014B,17,186,167,7
EEE,2014B,17,183,166,5
EEE,2014B,17,183,91,2
EEE,2014B,17,195,122,2
EEE,2014B,17,187,49,1
EEE,2014B,17,197,58,8
EEE,2014B,17,185,222,7
EEE,2014B,17,196,203,5
EEE,2014B,17,193,87,6
EEE,2014B,17,192,174,3
EEE,2014B,17,187,35,4
EEE,2014B,17,196,96,1
EEE,2014B,17,194,59,9
EEE,2014B,17,189,190,4
EEE,2014B,17,198,41,1
EEE,2014B,17,199,161,7
EEE,2014B,17,200,130,5
EEE,2014B,17,198,78,2
EEE,2014B,17,186,138,5
EEE,2014B,17,188,230,9
EEE,2014B,17,183,153,9
EEE,2014B,17,194,89,3
EEE,2014B,17,200,40,5
EEE,2014B,17,192,60,9
EEE,2014B,17,200,112,2
EEE,2014B,17,188,206,4
EEE,2014B,17,186,37,5
EEE,2014B,17,190,207,7
EEE,2014B,17,189,153,3
EEE,2014B,17,193,213,8
EEE,2014B,17,192,198,7
EEE,2014B,17,189,235,6
EEE,2014B,17,196,154,8
EEE,2014B,17,194,195,8
EEE,2014B,17,190,125,8
EEE,2014B,17,189,174,6
EEE,2014B,17,195,211,7
EEE,2014B,17,200,85,8
EEE,2014B,17,182,149,5
EEE,2014B,17,191,227,4
EEE,2014B,17,195,193,5
EEE,2014B,17,188,53,7
EEE,2014B,17,189,106,6
EEE,2014B,17,198,181,3
EEE,2014B,17,182,212,8
EEE,2014B,17,186,113,1
EEE,2014B,17,198,86,6
EEE,2014B,17,187,129,4
EEE,2014B,17,187,54,7
EEE,2014B,17,183,118,9
EEE,2014B,17,198,182,8
EEE,2014B,17,190,121,9
EEE,2014B,17,186,98,4
EEE,2014B,17,192,55,3
EEE,2014B,17,181,229,6
EEE,2014B,17,197,185,5
EEE,2014B,17,195,225,3
EEE,2014B,17,185,121,9
EEE,2014B,17,191,25,3
EEE,2014B,17,196,192,6
EEE,2014B,17,197,59,3
EEE,2014B,17,194,38,2
EEE,2014B,17,189,108,7
EEE,2014B,17,191,180,5
EEE,2014B,17,184,179,1
EEE,2014B,17,190,199,8
EEE,2014B,17,194,47,4
EEE,2014B,17,190,17,4
EEE,2014B,17,190,233,2
EEE,2014B,17,198,232,4
EEE,2014B,17,183,237,6
EEE,2014B,17,198,173,9
EEE,2014B,17,195,140,4
EEE,2014B,17,199,142,1
EEE,2014B,17,188,19,1
EEE,2014B,17,193,160,6
EEE,2014B,17,188,55,7
EEE,2014B,17,195,184,5
EEE,2014B,17,181,103,1
EEE,2014B,17,181,55,8
EEE,2014B,17,192,11,1
EEE,2014B,17,192,1,1
EEE,2014B,17,187,221,5
EEE,2014B,17,198,160,2
EEE,2014B,17,185,158,2
EEE,2014B,17,200,46,2
EEE,2014B,17,194,161,4
EEE,2014B,17,191,88,8
EEE,2014B,17,199,120,2
EEE,2014B,17,198,188,1
EEE,2014B,17,184,158,6
EEE,2014B,17,184,141,6
EEE,2014B,17,191,141,5
EEE,2014B,17,190,191,5
EEE,2014B,17,184,189,3
EEE,2014B,17,200,32,3
EEE,2014B,17,194,7,4
EEE,2014B,17,191,143,5
EEE,2014B,17,191,133,1
EEE,2014B,17,191,217,1
EEE,2014B,17,196,136,2
EEE,2014B,17,195,38,2
EEE,2014B,17,184,89,8
EEE,2014B,17,200,174,6
EEE,2014B,17,182,212,7
EEE,2014B,17,197,187,5
EEE,2014B,17,188,218,4
EEE,2014B,17,191,162,8
EEE,2014B,17,195,48,8
EEE,2014B,17,197,1,3
EEE,2014B,17,191,214,8
EEE,2014B,17,184,94,7
EEE,2014B,17,183,175,9
EEE,2014B,17,196,137,1
EEE,2014B,17,188,55,2
EEE,2014B,17,193,239,5
EEE,2014B,17,197,23,7
EEE,2014B,17,193,87,9
EEE,2014B,17,198,63,7
EEE,2014B,17,193,70,1
EEE,2014B,17,195,162,4
EEE,2014B,17,185,227,4
EEE,2014B,17,181,34,3
EEE,2014B,17,194,166,5
EEE,2014B,17,189,80,3
EEE,2014B,17,185,49,7
EEE,2014B,17,181,7,5
AAA,2014B,18,40,89,8
AAA,2014B,18,31,52,7
AAA,2014B,18,40,153,3
AAA,2014B,18,31,134,5
AAA,2014B,18,26,18,8
AAA,2014B,18,40,232,1
AAA,2014B,18,36,92,3
AAA,2014B,18,32,147,7
AAA,2014B,18,40,14,8
AAA,2014B,18,26,92,4
AAA,2014B,18,22,206,9
AAA,2014B,18,33,193,4
AAA,2014B,18,36,211,7
AAA,2014B,18,35,128,8
AAA,2014B,18,24,230,3
AAA,2014B,18,35,17,4
AAA,2014B,18,33,52,8
AAA,2014B,18,34,164,4
AAA,2014B,18,37,222,7
AAA,2014B,18,39,128,5
AAA,2014B,18,23,172,1
AAA,2014B,18,27,32,6
AAA,2014B,18,22,91,4
AAA,2014B,18,27,198,9
AAA,2014B,18,22,200,3
AAA,2014B,18,30,91,6
AAA,2014B,18,33,85,5
AAA,2014B,18,35,113,4
AAA,2014B,18,22,105,3
AAA,2014B,18,26,188,6
AAA,2014B,18,23,71,4
AAA,2014B,18,25,89,4
AAA,2014B,18,23,171,4
AAA,2014B,18,23,135,7
AAA,2014B,18,35,73,3
AAA,2014B,18,24,137,1
AAA,2014B,18,38,183,4
AAA,2014B,18,22,84,8
AAA,2014B,18,38,28,5
AAA,2014B,18,24,56,1
AAA,2014B,18,21,177,1
AAA,2014B,18,24,111,7
AAA,2014B,18,21,174,1
AAA,2014B,18,39,71,3
AAA,2014B,18,31,60,7
AAA,2014B,18,28,209,7
AAA,2014B,18,29,119,9
AAA,2014B,18,27,189,3
AAA,2014B,18,38,143,3
AAA,2014B,18,21,28,5
AAA,2014B,18,35,185,1
AAA,2014B,18,27,152,1
AAA,2014B,18,35,216,8
AAA,2014B,18,37,64,7
AAA,2014B,18,25,19,8
AAA,2014B,18,35,3,2
AAA,2014B,18,27,42,5
AAA,2014B,18,31,224,4
AAA,2014B,18,28,140,2
AAA,2014B,18,33,212,4
AAA,2014B,18,34,48,4
AAA,2014B,18,21,207,5
AAA,2014B,18,22,212,3
AAA,2014B,18,36,81,5
AAA,2014B,18,26,69,5
AAA,2014B,18,21,190,7
AAA,2014B,18,23,26,9
AAA,2014B,18,34,134,7
AAA,2014B,18,30,125,1
AAA,2014B,18,33,146,3
AAA,2014B,18,28,178,9
AAA,2014B,18,31,137,4
AAA,2014B,18,21,145,1
AAA,2014B,18,38,153,9
AAA,2014B,18,29,164,9
AAA,2014B,18,30,8,7
AAA,2014B,18,30,222,9
AAA,2014B,18,29,18,1
AAA,2014B,18,38,50,3
AAA,2014B,18,29,191,8
AAA,2014B,18,24,57,2
AAA,2014B,18,37,176,6
AAA,2014B,18,24,239,1
